cooalpha,codalpha,comcode,statreg,eligibility,use,perref,statvalue,netmass,suppunit
AE,AE,94054139,1,e1,u11,202201,3981,1861,0.0
AE,AE,94054990,1,e1,u11,202201,1108,255,0.0
AE,AE,94055000,1,e1,u11,202201,874,132,0.0
AE,AE,94059900,1,e1,u11,202201,26906,4499,0.0
AE,AE,94069038,1,e1,u11,202201,206879,83201,0.0
AE,AE,94069090,1,e1,u11,202201,73461,15785,0.0
AE,AE,95030099,1,e1,u10,202201,2301,384,0.0
AE,AE,95045000,1,e1,u10,202201,131140,1682,0.0
AE,AE,95062900,1,e1,u11,202201,18330,665,0.0
AE,AE,95069110,1,e1,u11,202201,1000,40,0.0
AE,AE,95069990,1,e1,u11,202201,5158,1028,0.0
AE,AE,96050000,1,e1,u10,202201,2000,88,0.0
AE,AE,96083000,1,e1,u11,202201,2056,33,2500.0
AE,AE,96170000,1,e1,u10,202201,1800,828,0.0
AE,AE,96190040,1,e1,u10,202201,101415,62795,0.0
AE,AE,97019100,1,e1,u10,202201,4881,1182,0.0
AE,AE,97019900,1,e1,u10,202201,5002,22,0.0
AE,AE,97039000,1,e1,u10,202201,62470,707,0.0
AE,AT,95062900,1,e1,u11,202201,4788,99,0.0
AE,BE,39014000,1,e1,u10,202201,264369,163625,0.0
AE,BE,76109090,1,e1,u11,202201,4328,940,0.0
AE,BE,76151080,2,e1,uzz,202201,22640,4946,0.0
AE,BE,85312020,1,e1,u10,202201,4906,31,0.0
AE,CH,27101999,1,e1,u11,202201,36552,27000,0.0
AE,CN,40101200,1,e1,u11,202201,29695,18632,0.0
AE,CN,76101000,1,e1,u11,202201,946,300,12.0
AE,CO,49019900,1,e1,u10,202201,7167,246,0.0
AE,CZ,33030010,1,e1,u10,202201,7380,156,0.0
AE,DE,27101921,1,e1,u10,202201,5331171,8819988,0.0
AE,DE,62114210,1,e1,u11,202201,1490,34,0.0
AE,DE,73249000,1,e1,u10,202201,2921,206,0.0
AE,DE,76042100,1,e1,u11,202201,2628,440,0.0
AE,DE,82071990,1,e1,u10,202201,15348,296,0.0
AE,DE,84314300,1,e1,u10,202201,4024,467,0.0
AE,DE,85072020,1,e1,u11,202201,44408,18952,520.0
AE,DE,85072080,1,e1,u11,202201,46041,12096,588.0
AE,DE,85234130,1,e1,u10,202201,3278,190,316.0
AE,DE,85443000,1,e1,u11,202201,5026,32,0.0
AE,DK,73090090,1,e1,u10,202201,28132,12300,0.0
AE,EC,49019900,1,e1,u10,202201,8077,214,0.0
AE,EC,84799070,1,e1,u10,202201,2968,5,0.0
AE,EG,84672985,2,e1,uzz,202201,31302,27,66.0
AE,ES,48030090,1,e1,u10,202201,14680,22264,0.0
AE,ES,49019900,1,e1,u10,202201,6009,277,0.0
AE,ES,62029000,1,e1,u11,202201,1452,24,35.0
AE,ES,62034231,1,e1,u11,202201,1619,5,88.0
AE,FR,22071000,1,e1,u11,202201,3455,2370,30.0
AE,FR,42022100,1,e1,u11,202201,2488,7,10.0
AE,FR,62046231,1,e1,u11,202201,3095,167,376.0
AE,FR,84613090,1,e1,u10,202201,25975,190,2.0
AE,FR,85443000,1,e1,u11,202201,992,14,0.0
AE,FR,90189084,1,e1,u10,202201,4115,19,0.0
AE,FR,95061121,1,e1,u11,202201,1981,18,7.0
AE,GR,39269097,1,e1,u11,202201,17059,6010,0.0
AE,IN,9109190,1,e1,u10,202201,9019,1620,0.0
AE,IN,71131900,1,e1,u11,202201,7777,0,192.0
AE,IN,73102111,1,e1,u10,202201,27572,7651,0.0
AE,IN,84295199,1,e1,u10,202201,152582,23784,1.0
AE,IN,84311000,1,e1,u10,202201,783202,5827,0.0
AE,IT,62034231,1,e1,u11,202201,7301,3,339.0
AE,IT,64035999,1,e1,u11,202201,20748,270,287.0
AE,IT,68053000,1,e1,u10,202201,1670,63,0.0
AE,IT,84717098,1,e1,u10,202201,72346,6,1.0
AE,IT,85235190,1,e1,u10,202201,18337,2,4.0
AE,KE,84314300,1,e1,u10,202201,2914,781,0.0
AE,LU,69111000,1,e1,u11,202201,8971,1238,0.0
AE,MX,85443000,2,e1,uzz,202201,8300,8,0.0
AE,MZ,84314300,1,e1,u10,202201,10605,966,0.0
AE,NL,15162098,1,e1,u11,202201,5381,1800,0.0
AE,NL,27101943,1,e1,u10,202201,8905497,16245000,19798900.0
AE,NL,27101981,1,e1,u11,202201,35206,26980,0.0
AE,NL,62034231,1,e1,u11,202201,7002,107,85.0
AE,NL,62046231,1,e1,u11,202201,921,14,11.0
AE,NL,76011000,1,e1,u11,202201,124644,48995,0.0
AE,NL,76020090,1,e1,u10,202201,49029,23145,0.0
AE,NL,76042990,1,e1,u11,202201,256191,82623,0.0
AE,NL,84295199,1,e1,u10,202201,23080,22120,2.0
AE,NL,84798997,1,e1,u10,202201,761,1244,0.0
AE,NL,85371010,1,e1,u11,202201,65370,31500,0.0
AE,NL,85444290,1,e1,u11,202201,1385,55,0.0
AE,NO,84212100,1,e1,u10,202201,34193,6307,0.0
AE,NO,84314300,1,e1,u10,202201,5199,222,0.0
AE,PK,9109190,1,e1,u10,202201,2140,280,0.0
AE,PT,70134910,1,e1,u11,202201,1633,96,216.0
AE,QA,85176200,1,e1,u10,202201,1048,1,0.0
AE,RO,84314300,1,e1,u10,202201,12309,2738,0.0
AE,SA,39012090,1,e1,u11,202201,141083,123750,0.0
AE,SA,70052925,1,e1,u10,202201,15134,25530,946.0
AE,SA,84811019,1,e1,u11,202201,200041,6,0.0
AE,SA,90329000,1,e1,u10,202201,285059,6,0.0
AE,SE,33030090,1,e1,u10,202201,1493,2,0.0
AE,SE,76020090,1,e1,u10,202201,44931,19714,0.0
AE,TM,76069200,1,e1,u11,202201,77620,14181,0.0
AE,TR,8041000,1,e1,u11,202201,50801,43168,0.0
AE,TR,39202080,1,e1,u11,202201,63397,37670,0.0
AE,UA,40169991,1,e1,u11,202201,1618,1,0.0
AE,US,33030010,1,e1,u10,202201,31213,1240,0.0
AE,US,33049900,1,e1,u10,202201,5725,1048,0.0
AE,US,49019900,1,e1,u10,202201,1290,241,0.0
AE,US,84749010,1,e1,u10,202201,5467,4188,0.0
AE,US,85171300,1,e1,u10,202201,23245,327,200.0
AE,US,94036090,1,e1,u10,202201,2213,147,0.0
AE,VN,70134999,1,e1,u11,202201,2560,397,1280.0
AF,AF,7132000,1,e1,u10,202201,1542,861,0.0
AF,AF,8021190,1,e2,u20,202201,23601,4717,0.0
AF,AF,8021290,1,e2,u11,202201,3135,1786,0.0
AF,AF,8021290,1,e2,u20,202201,5089,1508,0.0
AF,AF,8023200,1,e2,u20,202201,1892,595,0.0
AF,AF,8029100,1,e2,u20,202201,3442,350,0.0
AF,AF,8029200,1,e2,u20,202201,10219,1294,0.0
AF,AF,8029990,1,e2,u11,202201,15726,5896,0.0
AF,AF,8042090,1,e2,u11,202201,1892,1000,0.0
AF,AF,8042090,1,e2,u20,202201,2208,1201,0.0
AF,AF,8062090,1,e2,u11,202201,7659,3060,0.0
AF,AF,8062090,1,e2,u20,202201,20271,14476,0.0
AF,AF,8112059,1,e2,u20,202201,2182,1386,0.0
AF,AF,8131000,1,e2,u11,202201,1311,332,0.0
AF,AF,8131000,1,e2,u20,202201,9870,3333,0.0
AF,AF,8134095,1,e2,u11,202201,1512,1080,0.0
AF,AF,8134095,1,e2,u20,202201,6119,4531,0.0
AF,AF,9096100,1,e1,u10,202201,1345,579,0.0
AF,AF,9102010,1,e1,u10,202201,2043,450,0.0
AF,AF,12129995,1,e1,u10,202201,937,1480,0.0
AF,AF,17029095,1,e2,u20,202201,957,1807,0.0
AF,BE,7096099,1,e2,u11,202201,2929,480,0.0
AF,CH,97051000,1,e1,u10,202201,19225,0,0.0
AF,DE,57011090,1,e1,u10,202201,3572,46,13.0
AF,FR,9102010,1,e1,u10,202201,13433,6,0.0
AF,NL,7020000,1,e2,u11,202201,1185,180,0.0
AF,SE,57011090,1,e1,u10,202201,7575,95,21.0
AF,SE,57019090,1,e1,u10,202201,1792,30,11.0
AF,SE,57021000,1,e2,u11,202201,967,19,10.0
AF,TR,8062030,1,e2,u20,202201,123175,59194,0.0
AF,TR,8062090,1,e2,u20,202201,49112,25872,0.0
AG,AG,49059000,1,e1,u10,202201,2911,19,0.0
AG,AG,97019900,1,e1,u10,202201,934,6,0.0
AG,AR,22042196,1,e3,u11,202201,28916,4770,4770.0
AG,AZ,90308900,1,e1,u10,202201,985039,7162,0.0
AG,DE,30049000,1,e1,u10,202201,17988,1,0.0
AG,FR,28042910,1,e1,u10,202201,356366,4734,4734.0
AG,IT,71179000,1,e3,u11,202201,15805,7,0.0
AG,NL,22042196,1,e3,u11,202201,1008,377,376.0
AG,US,28042910,1,e1,u10,202201,707012,9392,14.0
AI,US,97053900,1,e1,u10,202201,999,0,0.0
AL,AL,12119086,1,e1,u10,202201,20918,8000,0.0
AL,AL,19059070,1,e3,u30,202201,28939,16400,0.0
AL,AL,22019000,1,e1,u10,202201,23690,88038,0.0
AL,AL,22021000,1,e3,u30,202201,36173,36590,36590.0
AL,AL,22029919,1,e3,u30,202201,8060,5760,5760.0
AL,AL,40169100,1,e3,u30,202201,6650,6765,0.0
AL,AL,61033300,1,e3,u30,202201,44342,7850,4435.0
AL,AL,61149000,1,e3,u30,202201,1859,40,0.0
AL,AL,62033100,1,e3,u11,202201,3474,369,225.0
AL,AL,63022100,1,e3,u30,202201,1659,326,0.0
AL,AL,63090000,1,e3,u30,202201,2310,7870,0.0
AL,AL,64039118,1,e3,u30,202201,2803,112,108.0
AL,AL,64039991,1,e3,u30,202201,15654,775,912.0
AL,AL,64039996,1,e3,u30,202201,20475,1313,1130.0
AL,AL,64039998,1,e3,u30,202201,52025,3398,3052.0
AL,AL,72024190,1,e1,u10,202201,96839,49906,0.0
AL,AL,73089098,1,e1,u10,202201,99839,21714,0.0
AL,AL,85167100,1,e3,u11,202201,1183,293,4.0
AL,AL,94016100,1,e1,u10,202201,8015,1890,0.0
AL,AL,94036010,1,e1,u10,202201,866,3610,0.0
AL,AL,94036090,1,e1,u10,202201,2520,9130,0.0
AL,AL,94049090,1,e3,u30,202201,15743,3094,0.0
AL,BE,9096100,1,e1,u10,202201,41513,12375,0.0
AL,BE,64029993,1,e3,u30,202201,2272,151,116.0
AL,BE,64034000,1,e3,u30,202201,1020,65,36.0
AL,BE,64039113,1,e3,u30,202201,8090,814,553.0
AL,BE,64039193,1,e3,u11,202201,5587,363,197.0
AL,BE,64039193,1,e3,u30,202201,1848,117,42.0
AL,BE,64039993,1,e3,u30,202201,1845,233,145.0
AL,BE,64039996,1,e3,u11,202201,1083,39,30.0
AL,BE,64039998,1,e3,u11,202201,1124,41,29.0
AL,BE,64039998,1,e3,u30,202201,6230,124,100.0
AL,BE,64041990,1,e3,u30,202201,2638,167,103.0
AL,CH,48193000,1,e1,u10,202201,2418,206,0.0
AL,DE,12119086,1,e1,u10,202201,53009,9778,0.0
AL,DE,12129995,1,e1,u10,202201,7349,1554,0.0
AL,DE,62046239,1,e3,u11,202201,6357,88,207.0
AL,DE,64034000,1,e3,u11,202201,1112,46,19.0
AL,DE,64039118,1,e3,u11,202201,1508,80,48.0
AL,ES,64029190,1,e3,u11,202201,3032,136,169.0
AL,ES,85013100,1,e1,u10,202201,29612,4,1.0
AL,ES,94012000,1,e3,u30,202201,948,57,0.0
AL,FR,7070090,1,e3,u30,202201,2040,1941,0.0
AL,FR,7096099,1,e3,u30,202201,6353,6111,0.0
AL,FR,7099290,1,e3,u30,202201,1161,454,0.0
AL,FR,12129995,1,e1,u10,202201,3653,1150,0.0
AL,FR,19059045,1,e3,u30,202201,3631,2494,0.0
AL,FR,20079997,1,e3,u30,202201,4517,1825,0.0
AL,FR,22021000,1,e3,u30,202201,4437,3485,3484.0
AL,FR,42033000,1,e3,u11,202201,3810,45,0.0
AL,FR,61046300,1,e3,u11,202201,23351,467,3339.0
AL,FR,61082100,1,e3,u11,202201,5626,44,1738.0
AL,FR,61124190,1,e3,u11,202201,1837,33,172.0
AL,FR,61143000,1,e3,u11,202201,6507,120,0.0
AL,FR,62034231,1,e3,u11,202201,3026,40,46.0
AL,FR,62034235,1,e3,u11,202201,2358,27,30.0
AL,FR,62052000,1,e3,u11,202201,1950,32,50.0
AL,FR,62059080,1,e3,u11,202201,950,6,17.0
AL,FR,64034000,1,e3,u11,202201,29,1550,1.0
AL,FR,64039113,1,e3,u11,202201,4010,171,113.0
AL,FR,64039993,1,e3,u11,202201,2883,84,119.0
AL,GR,61124190,1,e3,u11,202201,3950,94,936.0
AL,HU,40169991,1,e3,u11,202201,16322,74,0.0
AL,HU,40169997,1,e3,u11,202201,7725,169,0.0
AL,IE,61046300,1,e3,u11,202201,2410,49,552.0
AL,IT,42031000,1,e3,u11,202201,28149,106,0.0
AL,IT,42050090,1,e3,u11,202201,24620,156,0.0
AL,IT,43031090,1,e3,u11,202201,2073,1,0.0
AL,IT,48192000,1,e1,u10,202201,1024,369,0.0
AL,IT,48194000,1,e1,u10,202201,3149,179,0.0
AL,IT,61034200,1,e3,u11,202201,20109,605,784.0
AL,IT,61034300,1,e3,u11,202201,1160,9,48.0
AL,IT,61042200,1,e3,u11,202201,1590,1,68.0
AL,IT,61043200,1,e3,u11,202201,992,13,18.0
AL,IT,61043900,1,e3,u11,202201,3536,44,51.0
AL,IT,61044200,1,e3,u11,202201,2586,2,109.0
AL,IT,61044300,1,e3,u11,202201,3646,27,55.0
AL,IT,61044400,1,e3,u11,202201,4688,120,1195.0
AL,IT,61045200,1,e3,u11,202201,1515,1,81.0
AL,IT,61045300,1,e3,u11,202201,885,21,53.0
AL,IT,61046300,1,e3,u11,202201,2169,5,8.0
AL,IT,61091000,1,e3,u11,202201,54831,386,2767.0
AL,IT,61099020,1,e3,u11,202201,1174,2,30.0
AL,IT,61102091,1,e3,u11,202201,11394,44,129.0
AL,IT,61102099,1,e3,u11,202201,1026,11,19.0
AL,IT,61103010,1,e3,u11,202201,3699,12,1.0
AL,IT,61103091,1,e3,u11,202201,5220,22,90.0
AL,IT,61103099,1,e3,u11,202201,2071,42,124.0
AL,IT,61152100,1,e3,u11,202201,16368,884,34257.0
AL,IT,61152200,1,e3,u11,202201,8267,583,7280.0
AL,IT,61153011,1,e3,u11,202201,3252,151,21000.0
AL,IT,61161080,1,e3,u30,202201,1434,75,66.0
AL,IT,62013010,1,e3,u11,202201,86119,773,1022.0
AL,IT,62013090,1,e3,u11,202201,58592,437,565.0
AL,IT,62014090,1,e3,u11,202201,1330,16,9.0
AL,IT,62019000,1,e3,u11,202201,27845,473,289.0
AL,IT,62023010,1,e3,u11,202201,3544,12,34.0
AL,IT,62023090,1,e3,u11,202201,18520,1033,170.0
AL,IT,62024010,1,e3,u11,202201,3253,20,53.0
AL,IT,62024090,1,e3,u11,202201,2521,27,29.0
AL,IT,62029000,1,e3,u11,202201,1700,19,16.0
AL,IT,62034231,1,e3,u11,202201,25063,769,1204.0
AL,IT,62034235,1,e3,u11,202201,28247,307,820.0
AL,IT,62034290,1,e3,u11,202201,3166,26,79.0
AL,IT,62034990,1,e3,u11,202201,1696,1,16.0
AL,IT,62043290,1,e3,u11,202201,914,7,21.0
AL,IT,62044200,1,e3,u11,202201,19060,332,862.0
AL,IT,62044300,1,e3,u11,202201,19276,184,412.0
AL,IT,62044400,1,e3,u11,202201,1554,37,93.0
AL,IT,62044990,1,e3,u11,202201,1704,41,102.0
AL,IT,62045200,1,e3,u11,202201,3174,76,190.0
AL,IT,62045300,1,e3,u11,202201,2583,27,67.0
AL,IT,62045910,1,e3,u11,202201,1470,35,88.0
AL,IT,62045990,1,e3,u11,202201,1069,26,64.0
AL,IT,62046110,1,e3,u11,202201,1388,14,36.0
AL,IT,62046231,1,e3,u11,202201,17197,201,366.0
AL,IT,62046239,1,e3,u11,202201,9039,112,239.0
AL,IT,62046259,1,e3,u11,202201,1264,29,57.0
AL,IT,62046318,1,e3,u11,202201,950,21,16.0
AL,IT,62046990,1,e3,u11,202201,2511,11,28.0
AL,IT,62052000,1,e3,u11,202201,17255,115,274.0
AL,IT,62053000,1,e3,u11,202201,9819,17,114.0
AL,IT,62059010,1,e3,u11,202201,2346,5,53.0
AL,IT,62061000,1,e3,u11,202201,4270,7,24.0
AL,IT,62063000,1,e3,u11,202201,6468,58,246.0
AL,IT,62064000,1,e3,u11,202201,5482,25,84.0
AL,IT,62122000,1,e3,u11,202201,2393,94,477.0
AL,IT,63052000,1,e3,u11,202201,9117,741,0.0
AL,IT,64019290,1,e3,u11,202201,2425,155,55.0
AL,IT,64019900,1,e3,u11,202201,1375,75,45.0
AL,IT,64021900,1,e3,u11,202201,5265,317,195.0
AL,IT,64029110,1,e3,u11,202201,1742,112,92.0
AL,IT,64029110,1,e3,u30,202201,1576,97,64.0
AL,IT,64029190,1,e3,u11,202201,8178,471,314.0
AL,IT,64029190,1,e3,u30,202201,17333,250,295.0
AL,IT,64029905,1,e3,u11,202201,31275,2278,1870.0
AL,IT,64029905,1,e3,u30,202201,5213,432,209.0
AL,IT,64029910,1,e3,u11,202201,4509,98,47.0
AL,IT,64029950,1,e3,u11,202201,2439,156,136.0
AL,IT,64029991,1,e3,u11,202201,4404,86,210.0
AL,IT,64034000,1,e3,u11,202201,31713,2261,1388.0
AL,IT,64034000,1,e3,u30,202201,56405,3610,2339.0
AL,IT,64039113,1,e3,u11,202201,3125,149,99.0
AL,IT,64039116,1,e3,u11,202201,1349,99,68.0
AL,IT,64039193,1,e3,u11,202201,44653,2345,1056.0
AL,IT,64039193,1,e3,u30,202201,37601,2027,1115.0
AL,IT,64039196,1,e3,u11,202201,2199,110,23.0
AL,IT,64039198,1,e3,u11,202201,7171,323,208.0
AL,IT,64039993,1,e3,u11,202201,1045,42,45.0
AL,IT,64039993,1,e3,u30,202201,1245,70,44.0
AL,IT,64039996,1,e3,u11,202201,13472,144,182.0
AL,IT,64039996,1,e3,u30,202201,1700,204,300.0
AL,IT,64039998,1,e3,u11,202201,1494,36,27.0
AL,IT,64041910,1,e3,u11,202201,936,40,15.0
AL,IT,64041990,1,e3,u11,202201,45616,1413,637.0
AL,IT,64041990,1,e3,u30,202201,16534,913,602.0
AL,IT,73089098,1,e1,u10,202201,136585,20957,0.0
AL,IT,73219000,1,e3,u11,202201,3120,239,0.0
AL,IT,84314980,1,e1,u10,202201,8311,996,0.0
AL,IT,85176200,1,e1,u10,202201,13738,110,0.0
AL,IT,85365080,1,e1,u10,202201,1669,115,0.0
AL,IT,85443000,1,e3,u11,202201,1556,60,0.0
AL,IT,85443000,2,e3,uzz,202201,34707,1190,0.0
AL,IT,87089435,1,e3,u11,202201,4090,582,0.0
AL,IT,87089435,2,e3,uzz,202201,8864,1194,0.0
AL,IT,94012000,1,e3,u11,202201,4606,134,0.0
AL,IT,94017900,1,e1,u10,202201,2544,56,0.0
AL,LU,62101098,1,e3,u11,202201,6106,351,0.0
AL,LU,62101098,1,e3,u30,202201,11914,1550,0.0
AL,NL,72024190,1,e1,u10,202201,101130,62371,0.0
AL,PL,64039118,1,e3,u30,202201,2743,148,122.0
AL,PL,64039911,1,e3,u30,202201,5635,419,313.0
AL,PL,64039936,1,e3,u30,202201,5863,306,329.0
AL,PL,64039938,1,e3,u30,202201,29808,1017,1430.0
AL,PL,64039950,1,e3,u30,202201,5061,222,264.0
AL,PL,64039996,1,e3,u30,202201,7789,486,308.0
AL,PL,64039998,1,e3,u30,202201,16078,492,765.0
AL,US,42022290,1,e3,u11,202201,1434,1,1.0
AM,AM,22042195,1,e1,u11,202201,1472,162,162.0
AM,AM,22042198,1,e1,u11,202201,2208,243,243.0
AM,AM,62031200,1,e1,u11,202201,2840,380,75.0
AM,AM,76071119,1,e1,u11,202201,616041,184200,0.0
AM,AM,76071190,1,e1,u11,202201,110540,32988,0.0
AM,AM,84199085,1,e1,u10,202201,888,12,0.0
AM,AM,84717098,1,e1,u10,202201,1059,2,1.0
AM,AM,91022100,1,e1,u11,202201,9138,3,2.0
AM,BE,22042197,1,e1,u11,202201,945,108,108.0
AM,BE,22042198,1,e1,u11,202201,1486,143,142.0
AM,BE,22082066,1,e1,u10,202201,2505,154,61.0
AM,CA,62014090,1,e1,u11,202201,886,2,1.0
AM,CA,62024090,1,e1,u11,202201,949,1,1.0
AM,CA,62034211,1,e1,u11,202201,1079,2,1.0
AM,CH,85362010,1,e1,u11,202201,2019,9,0.0
AM,CH,97051000,1,e1,u10,202201,2765,0,0.0
AM,DE,22082018,1,e1,u10,202201,2372,79,31.0
AM,DE,22086011,1,e1,u10,202201,1111,288,115.0
AM,DE,62014010,1,e1,u11,202201,2897,10,3.0
AM,DE,62014090,1,e1,u11,202201,963,2,1.0
AM,DE,62024010,1,e1,u11,202201,5747,16,6.0
AM,DE,62024090,1,e1,u11,202201,2309,7,2.0
AM,DE,62034311,1,e1,u11,202201,1133,27,43.0
AM,DE,62046990,1,e1,u11,202201,992,1,1.0
AM,DE,62105000,1,e1,u11,202201,1913,4,0.0
AM,ES,62019000,1,e1,u11,202201,882,1,1.0
AM,FR,42022100,1,e1,u11,202201,978,1,7.0
AM,FR,42022900,1,e1,u11,202201,1913,1,6.0
AM,FR,62014090,1,e1,u11,202201,2425,26,11.0
AM,FR,62019000,1,e1,u11,202201,1142,2,1.0
AM,FR,62102000,1,e1,u11,202201,1142,2,0.0
AM,GE,76071119,1,e1,u11,202201,77523,23045,0.0
AM,IT,61102099,1,e1,u11,202201,1067,11,19.0
AM,IT,61113090,1,e1,u11,202201,2016,6,0.0
AM,IT,62012000,1,e1,u11,202201,36644,117,180.0
AM,IT,62013090,1,e1,u11,202201,46057,92,204.0
AM,IT,62014010,1,e1,u11,202201,93848,211,456.0
AM,IT,62014090,1,e1,u11,202201,108445,268,609.0
AM,IT,62019000,1,e1,u11,202201,356863,989,1253.0
AM,IT,62022000,1,e1,u11,202201,17184,23,90.0
AM,IT,62024010,1,e1,u11,202201,242587,23692,1361.0
AM,IT,62024090,1,e1,u11,202201,143057,394,460.0
AM,IT,62029000,1,e1,u11,202201,256030,1713,1337.0
AM,IT,62093000,1,e1,u11,202201,63617,184,0.0
AM,IT,62099090,1,e1,u11,202201,7039,303,0.0
AM,IT,62105000,1,e1,u11,202201,1908,6,0.0
AM,IT,62112000,1,e1,u11,202201,2172,10,10.0
AM,IT,64039996,1,e1,u11,202201,5112,22,36.0
AM,US,85371098,1,e1,u11,202201,1610,4,0.0
AO,AO,25010010,1,e1,u10,202201,3330,885,0.0
AO,AO,25059000,1,e1,u10,202201,8674,2007,0.0
AO,AO,73042300,1,e1,u10,202201,984,2000,0.0
AO,AO,73269098,1,e2,u11,202201,7572,907,0.0
AO,AO,84314300,1,e1,u10,202201,9097,394,0.0
AO,AO,84433210,1,e1,u10,202201,1513,112,20.0
AO,AO,84717030,1,e1,u10,202201,1083,5,6.0
AO,AO,84818099,1,e2,u11,202201,1604,113,0.0
AO,AO,84834029,1,e1,u10,202201,26895,158,0.0
AO,AO,90262080,2,e1,u10,202201,3670,40,4.0
AO,AO,90279000,1,e1,u10,202201,963,7,0.0
AO,AO,90318080,2,e1,u10,202201,1388,3,0.0
AO,AO,94036010,1,e1,u10,202201,2524,2070,0.0
AO,AO,94036090,1,e1,u10,202201,21097,1764,0.0
AO,BE,68029310,1,e1,u10,202201,893,571,0.0
AO,US,73181900,2,e1,u10,202201,18732,11,0.0
AQ,US,88073000,2,e1,u10,202201,1800,0,0.0
AR,AE,94036010,1,e1,u10,202201,10956,756,0.0
AR,AR,1012100,1,e1,u10,202201,18679,2400,6.0
AR,AR,1012990,1,e1,u11,202201,82637,7150,16.0
AR,AR,2013000,1,e1,u11,202201,162402,19760,0.0
AR,AR,2023090,1,e1,u11,202201,259133,36372,0.0
AR,AR,2071210,1,e1,u11,202201,133547,125023,0.0
AR,AR,2071290,1,e1,u11,202201,303367,206931,0.0
AR,AR,2071410,1,e1,u11,202201,163428,75000,0.0
AR,AR,3036612,1,e1,u11,202201,51723,24863,0.0
AR,AR,3038990,1,e1,u11,202201,118645,65092,0.0
AR,AR,3061799,1,e1,u11,202201,66130,7560,0.0
AR,AR,7099390,1,e1,u11,202201,11013,25200,0.0
AR,AR,7132000,1,e1,u10,202201,524579,849780,0.0
AR,AR,7133100,1,e1,u10,202201,335721,366000,0.0
AR,AR,7133390,1,e1,u10,202201,194324,180850,0.0
AR,AR,8092900,1,e1,u11,202201,46826,15000,0.0
AR,AR,9024000,1,e1,u10,202201,175778,146700,0.0
AR,AR,9092100,1,e1,u10,202201,29927,40000,0.0
AR,AR,10051090,1,e1,u10,202201,31728,52420,0.0
AR,AR,10059000,1,e1,u10,202201,217860,350972,0.0
AR,AR,10062017,1,e1,u11,202201,337507,693680,0.0
AR,AR,10062098,1,e1,u11,202201,89479,124960,0.0
AR,AR,10063098,1,e1,u10,202201,58076,109200,0.0
AR,AR,10063098,1,e1,u11,202201,5621,5614,0.0
AR,AR,12024100,1,e1,u10,202201,43610,36320,0.0
AR,AR,12024200,1,e1,u10,202201,5283643,5156418,0.0
AR,AR,12060099,1,e1,u10,202201,42779,43464,0.0
AR,AR,20081191,1,e1,u11,202201,118300,94060,0.0
AR,AR,20093939,1,e1,u11,202201,129529,95000,0.0
AR,AR,22030001,1,e1,u10,202201,15956,14394,14394.0
AR,AR,22041098,1,e1,u11,202201,117444,33623,33623.0
AR,AR,22042184,1,e1,u11,202201,9027,1890,1890.0
AR,AR,22042193,1,e1,u11,202201,1419,450,450.0
AR,AR,22042194,1,e1,u11,202201,12734,4040,4039.0
AR,AR,22042195,1,e1,u11,202201,658971,234627,234624.0
AR,AR,22042196,1,e1,u11,202201,5936217,1804524,1801272.0
AR,AR,22042197,1,e1,u11,202201,206225,93239,93010.0
AR,AR,22042198,1,e1,u11,202201,3029357,1216179,1216157.0
AR,AR,22042995,1,e1,u11,202201,29440,24000,24000.0
AR,AR,22042996,1,e1,u11,202201,2043004,1932994,1932993.0
AR,AR,22042997,1,e1,u11,202201,74304,96000,96000.0
AR,AR,22042998,1,e1,u11,202201,771746,895190,895189.0
AR,AR,23040000,1,e1,u10,202201,14646519,37221875,0.0
AR,AR,23080090,1,e1,u10,202201,2497162,12000000,0.0
AR,AR,25081000,1,e1,u10,202201,17967,234000,0.0
AR,AR,33011310,1,e1,u10,202201,396114,28800,0.0
AR,AR,38122090,1,e1,u10,202201,29445,24000,0.0
AR,AR,38151200,1,e1,u11,202201,11777,79,0.0
AR,AR,38229000,1,e1,u10,202201,1296,3,0.0
AR,AR,38231990,1,e1,u10,202201,107752,108180,0.0
AR,AR,39269097,1,e1,u11,202201,1019,130,0.0
AR,AR,40094200,1,e1,u11,202201,1135,33,0.0
AR,AR,40111000,1,e1,u11,202201,56420,7341,787.0
AR,AR,41041959,1,e1,u10,202201,82980,60550,10182.0
AR,AR,41071291,1,e1,u10,202201,182900,16451,20105.0
AR,AR,42010000,1,e1,u11,202201,15260,277,0.0
AR,AR,42033000,1,e1,u11,202201,9997,379,0.0
AR,AR,42034000,1,e1,u11,202201,2652,79,0.0
AR,AR,44170000,1,e1,u10,202201,85296,68788,0.0
AR,AR,49019900,1,e1,u10,202201,13908,350,0.0
AR,AR,49119100,1,e1,u10,202201,1738,59,0.0
AR,AR,49119900,1,e1,u10,202201,1045,45,0.0
AR,AR,52042000,1,e1,u10,202201,1544,100,0.0
AR,AR,54041900,1,e1,u10,202201,8716,144,0.0
AR,AR,61099090,1,e1,u11,202201,3566,56,330.0
AR,AR,61159500,1,e1,u11,202201,17840,941,8000.0
AR,AR,62059080,1,e1,u11,202201,1862,60,376.0
AR,AR,63090000,1,e1,u11,202201,900,324,0.0
AR,AR,68030010,1,e1,u10,202201,32636,131138,0.0
AR,AR,73042910,1,e1,u10,202201,64075,46310,0.0
