cooalpha,codalpha,comcode,year,imports_total,imports_ex_special,eligibility_mfn,eligibility_gsp,eligibility_fta,eligibility_combined_pref,eligibility_unknown,eligibility_pref_mfn_0,eligibility_pref_unknown,use_mfn_0,use_mfn_non_0,use_gsp_0,use_gsp_non_0,use_fta_0,use_fta_non_0,use_unknown,eligibility_pref,use_pref,pur_pct
AD,TR,52095900,2022,8803,8803,0,0,8803,0,0,0,0,0,0,0,0,8803,0,0,8803,8803,1.0
AD,TR,52104900,2022,1598,1598,1598,0,0,0,0,0,0,1598,0,0,0,0,0,0,0,0,
AD,TR,52104900,2023,2043,2043,2043,0,0,0,0,0,0,2043,0,0,0,0,0,0,0,0,
AD,TR,52114910,2023,1464,1464,0,0,1464,0,0,0,0,0,0,0,0,1464,0,0,1464,1464,1.0
AD,TR,52122310,2022,3627,3627,0,0,3627,0,0,0,0,0,0,0,0,3627,0,0,3627,3627,1.0
AD,TR,52122310,2023,6007,6007,0,0,6007,0,0,0,0,0,0,0,0,6007,0,0,6007,6007,1.0
AD,TR,53091900,2022,25113,25113,0,0,25113,0,0,0,0,0,0,0,0,25113,0,0,25113,25113,1.0
AD,TR,53091900,2023,19694,19694,0,0,19694,0,0,0,0,0,0,0,0,19694,0,0,19694,19694,1.0
AD,TR,53092900,2022,4484,4484,0,0,4484,0,0,0,0,0,0,0,0,4484,0,0,4484,4484,1.0
AD,TR,53092900,2023,14678,14678,0,0,14678,0,0,0,0,0,0,0,0,14678,0,0,14678,14678,1.0
AD,TR,53110090,2023,12565,12565,12565,0,0,0,0,0,0,12565,0,0,0,0,0,0,0,0,
AD,TR,54075200,2022,4392,4392,0,0,4392,0,0,0,0,0,0,0,0,4392,0,0,4392,4392,1.0
AD,TR,54075200,2023,26305,26305,0,0,26305,0,0,0,0,0,0,0,0,26305,0,0,26305,26305,1.0
AD,TR,54076130,2023,1572,1572,0,0,1572,0,0,0,0,0,0,0,0,1572,0,0,1572,1572,1.0
AD,TR,54076150,2022,1945,1945,0,0,1945,0,0,0,0,0,0,0,0,1945,0,0,1945,1945,1.0
AD,TR,54076150,2023,2829,2829,0,0,2829,0,0,0,0,0,0,0,0,2829,0,0,2829,2829,1.0
AD,TR,54078200,2022,3407,3407,0,0,3407,0,0,0,0,0,0,0,0,3407,0,0,3407,3407,1.0
AD,TR,54079200,2022,14972,14972,0,0,14972,0,0,0,0,0,0,0,0,14972,0,0,14972,14972,1.0
AD,TR,54079200,2023,1075,1075,0,0,1075,0,0,0,0,0,0,0,0,1075,0,0,1075,1075,1.0
AD,TR,54079300,2022,1775,1775,0,0,1775,0,0,0,0,0,0,0,0,1775,0,0,1775,1775,1.0
AD,TR,54079300,2023,5017,5017,0,0,5017,0,0,0,0,0,0,0,0,5017,0,0,5017,5017,1.0
AD,TR,54079400,2022,2218,2218,0,0,2218,0,0,0,0,0,0,0,0,2218,0,0,2218,2218,1.0
AD,TR,54081000,2023,12515,12515,0,0,12515,0,0,0,0,0,0,0,0,12515,0,0,12515,12515,1.0
AD,TR,54083300,2022,6583,6583,0,0,6583,0,0,0,0,0,0,0,0,6583,0,0,6583,6583,1.0
AD,TR,54083300,2023,6436,6436,0,0,6436,0,0,0,0,0,0,0,0,6436,0,0,6436,6436,1.0
AD,TR,55152190,2022,2479,2479,0,0,2479,0,0,0,0,0,0,0,0,2479,0,0,2479,2479,1.0
AD,TR,55159190,2023,4736,4736,0,0,4736,0,0,0,0,0,0,0,0,4736,0,0,4736,4736,1.0
AD,TR,58013600,2022,46702,46702,0,0,46702,0,0,0,0,0,0,0,0,46702,0,0,46702,46702,1.0
AD,TR,58013600,2023,4794,4794,0,0,4794,0,0,0,0,0,0,0,0,4794,0,0,4794,4794,1.0
AD,TR,58013700,2023,19733,19733,0,0,19733,0,0,0,0,0,0,0,0,19733,0,0,19733,19733,1.0
AD,TR,59032090,2024,6350,6350,0,0,6350,0,0,0,0,0,0,0,0,6350,0,0,6350,6350,1.0
AD,TR,60063200,2023,2261,2261,0,0,2261,0,0,0,0,0,0,0,0,2261,0,0,2261,2261,1.0
AD,TR,61159500,2023,56210,56210,0,0,56210,0,0,0,0,0,0,0,0,56210,0,0,56210,56210,1.0
AD,TR,61161020,2023,2117,2117,0,0,2117,0,0,0,0,0,0,0,0,2117,0,0,2117,2117,1.0
AD,TR,68022100,2022,44343,44343,44343,0,0,0,0,0,0,44343,0,0,0,0,0,0,0,0,
AD,TR,69072100,2022,7709,7709,0,0,7709,0,0,0,0,0,0,0,0,7709,0,0,7709,7709,1.0
AD,TR,70072120,2022,45149,45149,45149,0,0,0,0,0,0,45149,0,0,0,0,0,0,0,0,
AD,TR,84651010,2023,62932,62932,0,0,62932,0,0,0,0,0,0,0,0,62932,0,0,62932,62932,1.0
AD,TR,85122000,2022,20179,20179,0,0,20179,0,0,0,0,0,0,0,0,20179,0,0,20179,20179,1.0
AD,TR,85444991,2022,87239,87239,0,0,87239,0,0,0,0,0,0,0,0,87239,0,0,87239,87239,1.0
AD,TR,87089997,2022,9567,9567,0,0,9567,0,0,0,0,0,0,0,0,9567,0,0,9567,9567,1.0
AD,TR,94016100,2023,16779,16779,16779,0,0,0,0,0,0,16779,0,0,0,0,0,0,0,0,
AD,TR,94033099,2023,34967,34967,34967,0,0,0,0,0,0,34967,0,0,0,0,0,0,0,0,
AD,TW,85340090,2022,14688,14688,14688,0,0,0,0,0,0,14688,0,0,0,0,0,0,0,0,
AD,US,23099051,2025,926,926,926,0,0,0,0,0,0,0,926,0,0,0,0,0,0,0,
AD,US,38229000,2025,1653,1653,1653,0,0,0,0,0,0,1653,0,0,0,0,0,0,0,0,
AD,US,48211090,2023,5084,5084,5084,0,0,0,0,0,0,5084,0,0,0,0,0,0,0,0,
AD,US,49019900,2023,23762,23762,23762,0,0,0,0,0,0,23762,0,0,0,0,0,0,0,0,
AD,US,62029000,2025,1168,1168,0,0,1168,0,0,0,0,0,1168,0,0,0,0,0,1168,0,0.0
AD,US,62149000,2025,4994,4994,0,0,4994,0,0,0,0,0,4994,0,0,0,0,0,4994,0,0.0
AD,US,84679900,2025,1266,1266,1266,0,0,0,0,0,0,1266,0,0,0,0,0,0,0,0,
AD,US,84733080,2024,921,921,921,0,0,0,0,0,0,921,0,0,0,0,0,0,0,0,
AD,US,84833080,2023,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AD,US,85044083,2026,3702,3702,3702,0,0,0,0,0,0,3702,0,0,0,0,0,0,0,0,
AD,US,85366990,2023,2016,2016,0,0,2016,0,0,0,0,0,2016,0,0,0,0,0,2016,0,0.0
AD,US,85389099,2023,939,939,939,0,0,0,0,0,0,939,0,0,0,0,0,0,0,0,
AD,ZA,56031390,2025,38092,38092,0,0,38092,0,0,0,0,0,0,0,0,38092,0,0,38092,38092,1.0
AD,ZA,85437090,2023,96711,96711,0,0,96711,0,0,0,0,0,96711,0,0,0,0,0,96711,0,0.0
AE,AD,34011100,2025,17681,17681,17681,0,0,0,0,0,0,17681,0,0,0,0,0,0,0,0,
AE,AD,73063041,2025,28081,28081,28081,0,0,0,0,0,0,28081,0,0,0,0,0,0,0,0,
AE,AE,1012100,2022,2280958,2280958,2280958,0,0,0,0,0,0,2280958,0,0,0,0,0,0,0,0,
AE,AE,1012100,2023,122974,122974,122974,0,0,0,0,0,0,122974,0,0,0,0,0,0,0,0,
AE,AE,1012100,2024,130622,130622,130622,0,0,0,0,0,0,130622,0,0,0,0,0,0,0,0,
AE,AE,1012100,2025,62500,62500,62500,0,0,0,0,0,0,62500,0,0,0,0,0,0,0,0,
AE,AE,1012100,2026,1127635,1127635,1127635,0,0,0,0,0,0,1127635,0,0,0,0,0,0,0,0,
AE,AE,1012990,2022,103288,103288,103288,0,0,0,0,0,0,0,103288,0,0,0,0,0,0,0,
AE,AE,1012990,2023,62765,62765,62765,0,0,0,0,0,0,0,62765,0,0,0,0,0,0,0,
AE,AE,1012990,2024,318012,318012,318012,0,0,0,0,0,0,0,318012,0,0,0,0,0,0,0,
AE,AE,1012990,2025,121128,121128,121128,0,0,0,0,0,0,0,121128,0,0,0,0,0,0,0,
AE,AE,1012990,2026,120437,120437,120437,0,0,0,0,0,0,0,120437,0,0,0,0,0,0,0,
AE,AE,1061900,2022,36985,36985,36985,0,0,0,0,0,0,36985,0,0,0,0,0,0,0,0,
AE,AE,1061900,2023,34133,34133,34133,0,0,0,0,0,0,34133,0,0,0,0,0,0,0,0,
AE,AE,1061900,2024,57147,57147,57147,0,0,0,0,0,0,57147,0,0,0,0,0,0,0,0,
AE,AE,1061900,2025,35215,35215,35215,0,0,0,0,0,0,35215,0,0,0,0,0,0,0,0,
AE,AE,1061900,2026,12223,12223,12223,0,0,0,0,0,0,12223,0,0,0,0,0,0,0,0,
AE,AE,1063100,2022,128359,128359,128359,0,0,0,0,0,0,128359,0,0,0,0,0,0,0,0,
AE,AE,1063100,2023,123884,123884,123884,0,0,0,0,0,0,123884,0,0,0,0,0,0,0,0,
AE,AE,1063100,2024,118448,118448,118448,0,0,0,0,0,0,118448,0,0,0,0,0,0,0,0,
AE,AE,1063100,2025,126336,126336,126336,0,0,0,0,0,0,126336,0,0,0,0,0,0,0,0,
AE,AE,1063100,2026,32508,32508,32508,0,0,0,0,0,0,32508,0,0,0,0,0,0,0,0,
AE,AE,4029910,2022,14413,14413,14413,0,0,0,0,0,0,0,14413,0,0,0,0,0,0,0,
AE,AE,4090000,2023,53641,53641,53641,0,0,0,0,0,0,0,53641,0,0,0,0,0,0,0,
AE,AE,5119985,2023,2514,2514,2514,0,0,0,0,0,0,2514,0,0,0,0,0,0,0,0,
AE,AE,6029099,2022,1784,1784,1784,0,0,0,0,0,0,1784,0,0,0,0,0,0,0,0,
AE,AE,7069090,2024,10178,10178,10178,0,0,0,0,0,0,0,10178,0,0,0,0,0,0,0,
AE,AE,7070005,2025,1037,1037,1037,0,0,0,0,0,0,0,1037,0,0,0,0,0,0,0,
AE,AE,7070005,2026,788,788,788,0,0,0,0,0,0,0,788,0,0,0,0,0,0,0,
AE,AE,7082000,2024,3134,3134,3134,0,0,0,0,0,0,0,3134,0,0,0,0,0,0,0,
AE,AE,7089000,2025,11409,11409,11409,0,0,0,0,0,0,0,11409,0,0,0,0,0,0,0,
AE,AE,7095600,2022,2980,2980,2980,0,0,0,0,0,0,0,2980,0,0,0,0,0,0,0,
AE,AE,7099990,2022,979,979,979,0,0,0,0,0,0,0,979,0,0,0,0,0,0,0,
AE,AE,7099990,2025,16994,16994,16994,0,0,0,0,0,0,0,16994,0,0,0,0,0,0,0,
AE,AE,7114000,2026,336,336,336,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,
AE,AE,7119090,2023,814,814,814,0,0,0,0,0,0,814,0,0,0,0,0,0,0,0,
AE,AE,7119090,2026,29964,29964,29964,0,0,0,0,0,0,29964,0,0,0,0,0,0,0,0,
AE,AE,7129090,2022,89288,89288,89288,0,0,0,0,0,0,0,89288,0,0,0,0,0,0,0,
AE,AE,7129090,2023,106368,106368,106368,0,0,0,0,0,0,0,106368,0,0,0,0,0,0,0,
AE,AE,7129090,2024,90429,90429,90429,0,0,0,0,0,0,0,90429,0,0,0,0,0,0,0,
AE,AE,7129090,2025,50341,50341,50341,0,0,0,0,0,0,0,50341,0,0,0,0,0,0,0,
AE,AE,7131090,2023,16673,16673,16673,0,0,0,0,0,0,16673,0,0,0,0,0,0,0,0,
AE,AE,7131090,2024,70714,70714,70714,0,0,0,0,0,0,70714,0,0,0,0,0,0,0,0,
AE,AE,7131090,2025,47544,47544,47544,0,0,0,0,0,0,47544,0,0,0,0,0,0,0,0,
AE,AE,7131090,2026,22629,22629,22629,0,0,0,0,0,0,22629,0,0,0,0,0,0,0,0,
AE,AE,7132000,2022,135939,135939,135939,0,0,0,0,0,0,135939,0,0,0,0,0,0,0,0,
AE,AE,7132000,2023,1104772,1104772,1104772,0,0,0,0,0,0,1104772,0,0,0,0,0,0,0,0,
AE,AE,7132000,2024,1106607,1106607,1106607,0,0,0,0,0,0,1106607,0,0,0,0,0,0,0,0,
AE,AE,7132000,2025,298107,298107,298107,0,0,0,0,0,0,298107,0,0,0,0,0,0,0,0,
AE,AE,7132000,2026,188301,188301,188301,0,0,0,0,0,0,188301,0,0,0,0,0,0,0,0,
AE,AE,7133100,2022,626361,626361,626361,0,0,0,0,0,0,626361,0,0,0,0,0,0,0,0,
AE,AE,7133100,2023,1640342,1640342,1640342,0,0,0,0,0,0,1640342,0,0,0,0,0,0,0,0,
AE,AE,7133100,2024,639775,639775,639775,0,0,0,0,0,0,639775,0,0,0,0,0,0,0,0,
AE,AE,7133100,2025,897624,897624,897624,0,0,0,0,0,0,897624,0,0,0,0,0,0,0,0,
AE,AE,7133100,2026,462973,462973,462973,0,0,0,0,0,0,462973,0,0,0,0,0,0,0,0,
AE,AE,7133200,2024,133233,133233,133233,0,0,0,0,0,0,133233,0,0,0,0,0,0,0,0,
AE,AE,7133200,2025,24041,24041,24041,0,0,0,0,0,0,24041,0,0,0,0,0,0,0,0,
AE,AE,7133390,2022,138306,138306,138306,0,0,0,0,0,0,138306,0,0,0,0,0,0,0,0,
AE,AE,7133390,2023,3396,3396,3396,0,0,0,0,0,0,3396,0,0,0,0,0,0,0,0,
AE,AE,7133390,2024,22463,22463,22463,0,0,0,0,0,0,22463,0,0,0,0,0,0,0,0,
AE,AE,7133390,2025,318442,318442,318442,0,0,0,0,0,0,318442,0,0,0,0,0,0,0,0,
AE,AE,7133390,2026,3674,3674,3674,0,0,0,0,0,0,3674,0,0,0,0,0,0,0,0,
AE,AE,7133500,2022,96040,96040,96040,0,0,0,0,0,0,96040,0,0,0,0,0,0,0,0,
AE,AE,7133500,2024,52922,52922,52922,0,0,0,0,0,0,52922,0,0,0,0,0,0,0,0,
AE,AE,7133900,2023,2383,2383,2383,0,0,0,0,0,0,2383,0,0,0,0,0,0,0,0,
AE,AE,7133900,2024,84802,84802,84802,0,0,0,0,0,0,84802,0,0,0,0,0,0,0,0,
AE,AE,7133900,2025,113934,113934,113934,0,0,0,0,0,0,113934,0,0,0,0,0,0,0,0,
AE,AE,7134000,2022,311549,311549,311549,0,0,0,0,0,0,311549,0,0,0,0,0,0,0,0,
AE,AE,7134000,2023,1523477,1523477,1523477,0,0,0,0,0,0,1523477,0,0,0,0,0,0,0,0,
AE,AE,7134000,2024,694626,694626,694626,0,0,0,0,0,0,694626,0,0,0,0,0,0,0,0,
AE,AE,7134000,2025,507681,507681,507681,0,0,0,0,0,0,507681,0,0,0,0,0,0,0,0,
AE,AE,7134000,2026,243593,243593,243593,0,0,0,0,0,0,243593,0,0,0,0,0,0,0,0,
AE,AE,7135000,2024,723,723,723,0,0,0,0,0,0,723,0,0,0,0,0,0,0,0,
AE,AE,7135000,2026,69839,69839,69839,0,0,0,0,0,0,69839,0,0,0,0,0,0,0,0,
AE,AE,7136000,2022,102454,102454,102454,0,0,0,0,0,0,102454,0,0,0,0,0,0,0,0,
AE,AE,7136000,2023,358475,358475,358475,0,0,0,0,0,0,358475,0,0,0,0,0,0,0,0,
AE,AE,7136000,2024,28434,28434,28434,0,0,0,0,0,0,28434,0,0,0,0,0,0,0,0,
AE,AE,7136000,2025,176042,176042,176042,0,0,0,0,0,0,176042,0,0,0,0,0,0,0,0,
AE,AE,7136000,2026,168050,168050,168050,0,0,0,0,0,0,168050,0,0,0,0,0,0,0,0,
AE,AE,7139000,2022,92013,92013,92013,0,0,0,0,0,0,92013,0,0,0,0,0,0,0,0,
AE,AE,7139000,2023,76875,76875,76875,0,0,0,0,0,0,76875,0,0,0,0,0,0,0,0,
AE,AE,7139000,2024,129476,129476,129476,0,0,0,0,0,0,129476,0,0,0,0,0,0,0,0,
AE,AE,7139000,2025,49716,49716,49716,0,0,0,0,0,0,49716,0,0,0,0,0,0,0,0,
AE,AE,7139000,2026,47110,47110,47110,0,0,0,0,0,0,47110,0,0,0,0,0,0,0,0,
AE,AE,7149090,2025,3156,3156,3156,0,0,0,0,0,0,0,3156,0,0,0,0,0,0,0,
AE,AE,8012100,2025,1113,1113,1113,0,0,0,0,0,0,1113,0,0,0,0,0,0,0,0,
AE,AE,8013100,2024,5750,5750,5750,0,0,0,0,0,0,5750,0,0,0,0,0,0,0,0,
AE,AE,8013100,2025,7363,7363,7363,0,0,0,0,0,0,7363,0,0,0,0,0,0,0,0,
AE,AE,8013200,2023,2239,2239,2239,0,0,0,0,0,0,2239,0,0,0,0,0,0,0,0,
AE,AE,8013200,2024,5346,5346,5346,0,0,0,0,0,0,5346,0,0,0,0,0,0,0,0,
AE,AE,8013200,2025,8100,8100,8100,0,0,0,0,0,0,8100,0,0,0,0,0,0,0,0,
AE,AE,8021290,2023,1643,1643,1643,0,0,0,0,0,0,0,1643,0,0,0,0,0,0,0,
AE,AE,8021290,2024,4329,4329,4329,0,0,0,0,0,0,0,4329,0,0,0,0,0,0,0,
AE,AE,8022100,2024,4388,4388,4388,0,0,0,0,0,0,0,4388,0,0,0,0,0,0,0,
AE,AE,8023200,2024,9324,9324,9324,0,0,0,0,0,0,0,9324,0,0,0,0,0,0,0,
AE,AE,8023200,2025,98784,98784,98784,0,0,0,0,0,0,0,98784,0,0,0,0,0,0,0,
AE,AE,8025100,2026,34093,34093,34093,0,0,0,0,0,0,34093,0,0,0,0,0,0,0,0,
AE,AE,8025200,2023,4747,4747,4747,0,0,0,0,0,0,4747,0,0,0,0,0,0,0,0,
AE,AE,8025200,2024,19147,19147,19147,0,0,0,0,0,0,19147,0,0,0,0,0,0,0,0,
AE,AE,8025200,2025,6292,6292,6292,0,0,0,0,0,0,6292,0,0,0,0,0,0,0,0,
AE,AE,8029990,2022,13534,13534,13534,0,0,0,0,0,0,0,13534,0,0,0,0,0,0,0,
AE,AE,8029990,2023,18285,18285,18285,0,0,0,0,0,0,0,18285,0,0,0,0,0,0,0,
AE,AE,8029990,2024,32755,32755,32755,0,0,0,0,0,0,0,32755,0,0,0,0,0,0,0,
AE,AE,8029990,2025,28400,28400,28400,0,0,0,0,0,0,0,28400,0,0,0,0,0,0,0,
AE,AE,8029990,2026,4057,4057,4057,0,0,0,0,0,0,0,4057,0,0,0,0,0,0,0,
AE,AE,8041000,2022,4360229,4360229,4360229,0,0,0,0,0,0,0,4360229,0,0,0,0,0,0,0,
AE,AE,8041000,2023,4139292,4139292,4139292,0,0,0,0,0,0,0,4139292,0,0,0,0,0,0,0,
AE,AE,8041000,2024,5716977,5716977,5716977,0,0,0,0,0,0,0,5716977,0,0,0,0,0,0,0,
AE,AE,8041000,2025,4873146,4873146,4873146,0,0,0,0,0,0,8971,4864175,0,0,0,0,0,0,0,
AE,AE,8041000,2026,1580877,1580877,1580877,0,0,0,0,0,0,0,1580877,0,0,0,0,0,0,0,
AE,AE,8042090,2023,1072,1072,1072,0,0,0,0,0,0,0,1072,0,0,0,0,0,0,0,
AE,AE,8045000,2023,10666,10666,10666,0,0,0,0,0,0,10666,0,0,0,0,0,0,0,0,
AE,AE,8045000,2024,138071,138071,138071,0,0,0,0,0,0,138071,0,0,0,0,0,0,0,0,
AE,AE,8045000,2025,20281,20281,20281,0,0,0,0,0,0,20281,0,0,0,0,0,0,0,0,
AE,AE,8045000,2026,19961,19961,19961,0,0,0,0,0,0,19961,0,0,0,0,0,0,0,0,
AE,AE,8062090,2022,22536,22536,22536,0,0,0,0,0,0,0,22536,0,0,0,0,0,0,0,
AE,AE,8062090,2023,44564,44564,44564,0,0,0,0,0,0,0,44564,0,0,0,0,0,0,0,
AE,AE,8062090,2024,38650,38650,38650,0,0,0,0,0,0,0,38650,0,0,0,0,0,0,0,
AE,AE,8062090,2025,51977,51977,51977,0,0,0,0,0,0,0,51977,0,0,0,0,0,0,0,
AE,AE,8071900,2025,3352,3352,3352,0,0,0,0,0,0,0,3352,0,0,0,0,0,0,0,
AE,AE,8072000,2023,891,891,891,0,0,0,0,0,0,891,0,0,0,0,0,0,0,0,
AE,AE,8112090,2025,12842,12842,12842,0,0,0,0,0,0,0,12842,0,0,0,0,0,0,0,
AE,AE,8131000,2023,20500,20500,20500,0,0,0,0,0,0,0,20500,0,0,0,0,0,0,0,
AE,AE,8131000,2024,13911,13911,13911,0,0,0,0,0,0,0,13911,0,0,0,0,0,0,0,
AE,AE,8132000,2023,13210,13210,13210,0,0,0,0,0,0,13210,0,0,0,0,0,0,0,0,
AE,AE,8134065,2023,18204,18204,18204,0,0,0,0,0,0,18204,0,0,0,0,0,0,0,0,
AE,AE,8134065,2024,49143,49143,49143,0,0,0,0,0,0,49143,0,0,0,0,0,0,0,0,
AE,AE,8134095,2022,53822,53822,53822,0,0,0,0,0,0,0,53822,0,0,0,0,0,0,0,
AE,AE,8134095,2023,15844,15844,15844,0,0,0,0,0,0,0,15844,0,0,0,0,0,0,0,
AE,AE,8134095,2024,17309,17309,17309,0,0,0,0,0,0,0,17309,0,0,0,0,0,0,0,
AE,AE,8134095,2025,15311,15311,15311,0,0,0,0,0,0,0,15311,0,0,0,0,0,0,0,
AE,AE,8135091,2024,19835,19835,19835,0,0,0,0,0,0,0,19835,0,0,0,0,0,0,0,
AE,AE,8135099,2022,1034,1034,1034,0,0,0,0,0,0,0,1034,0,0,0,0,0,0,0,
AE,AE,8135099,2025,216672,216672,216672,0,0,0,0,0,0,0,216672,0,0,0,0,0,0,0,
AE,AE,9011100,2022,22261,22261,22261,0,0,0,0,0,0,22261,0,0,0,0,0,0,0,0,
AE,AE,9011100,2023,193899,193899,193899,0,0,0,0,0,0,193899,0,0,0,0,0,0,0,0,
AE,AE,9011100,2024,57705,57705,57705,0,0,0,0,0,0,57705,0,0,0,0,0,0,0,0,
AE,AE,9011100,2025,84633,84633,84633,0,0,0,0,0,0,84633,0,0,0,0,0,0,0,0,
AE,AE,9011100,2026,13077,13077,13077,0,0,0,0,0,0,13077,0,0,0,0,0,0,0,0,
AE,AE,9012100,2022,109915,109915,109915,0,0,0,0,0,0,0,109915,0,0,0,0,0,0,0,
AE,AE,9012100,2023,169892,169892,169892,0,0,0,0,0,0,0,169892,0,0,0,0,0,0,0,
AE,AE,9012100,2024,146287,146287,146287,0,0,0,0,0,0,0,146287,0,0,0,0,0,0,0,
AE,AE,9012100,2025,221044,221044,221044,0,0,0,0,0,0,0,221044,0,0,0,0,0,0,0,
AE,AE,9012100,2026,24576,24576,24576,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,
AE,AE,9019090,2022,2817,2817,2817,0,0,0,0,0,0,0,2817,0,0,0,0,0,0,0,
AE,AE,9019090,2024,3954,3954,3954,0,0,0,0,0,0,0,3954,0,0,0,0,0,0,0,
AE,AE,9019090,2025,18051,18051,18051,0,0,0,0,0,0,0,18051,0,0,0,0,0,0,0,
AE,AE,9019090,2026,3712,3712,3712,0,0,0,0,0,0,0,3712,0,0,0,0,0,0,0,
AE,AE,9021000,2022,3419,3419,3419,0,0,0,0,0,0,0,3419,0,0,0,0,0,0,0,
AE,AE,9021000,2023,3903,3903,3903,0,0,0,0,0,0,0,3903,0,0,0,0,0,0,0,
AE,AE,9021000,2024,3137,3137,3137,0,0,0,0,0,0,0,3137,0,0,0,0,0,0,0,
AE,AE,9021000,2025,2796,2796,2796,0,0,0,0,0,0,0,2796,0,0,0,0,0,0,0,
AE,AE,9021000,2026,6912,6912,6912,0,0,0,0,0,0,0,6912,0,0,0,0,0,0,0,
AE,AE,9022000,2025,12442,12442,12442,0,0,0,0,0,0,12442,0,0,0,0,0,0,0,0,
AE,AE,9022000,2026,6109,6109,6109,0,0,0,0,0,0,6109,0,0,0,0,0,0,0,0,
AE,AE,9023000,2022,975111,975111,975111,0,0,0,0,0,0,975111,0,0,0,0,0,0,0,0,
AE,AE,9023000,2023,1365238,1365238,1365238,0,0,0,0,0,0,1365238,0,0,0,0,0,0,0,0,
AE,AE,9023000,2024,1448699,1448699,1448699,0,0,0,0,0,0,1448699,0,0,0,0,0,0,0,0,
AE,AE,9023000,2025,2015527,2015527,2015527,0,0,0,0,0,0,2015527,0,0,0,0,0,0,0,0,
AE,AE,9023000,2026,401656,401656,401656,0,0,0,0,0,0,401656,0,0,0,0,0,0,0,0,
AE,AE,9024000,2022,201651,201651,201651,0,0,0,0,0,0,201651,0,0,0,0,0,0,0,0,
AE,AE,9024000,2023,3412,3412,3412,0,0,0,0,0,0,3412,0,0,0,0,0,0,0,0,
AE,AE,9024000,2024,4929,4929,4929,0,0,0,0,0,0,4929,0,0,0,0,0,0,0,0,
AE,AE,9024000,2026,2844,2844,2844,0,0,0,0,0,0,2844,0,0,0,0,0,0,0,0,
AE,AE,9030000,2023,13719,13719,13719,0,0,0,0,0,0,13719,0,0,0,0,0,0,0,0,
AE,AE,9041100,2023,1124,1124,1124,0,0,0,0,0,0,1124,0,0,0,0,0,0,0,0,
AE,AE,9041100,2024,160341,160341,160341,0,0,0,0,0,0,160341,0,0,0,0,0,0,0,0,
AE,AE,9041100,2025,61553,61553,61553,0,0,0,0,0,0,61553,0,0,0,0,0,0,0,0,
AE,AE,9041200,2022,8089,7549,7549,0,0,0,0,0,0,0,7549,0,0,0,0,0,0,0,
AE,AE,9041200,2023,3183,3183,3183,0,0,0,0,0,0,0,3183,0,0,0,0,0,0,0,
AE,AE,9041200,2024,10040,10040,10040,0,0,0,0,0,0,0,10040,0,0,0,0,0,0,0,
AE,AE,9041200,2025,6554,6554,6554,0,0,0,0,0,0,0,6554,0,0,0,0,0,0,0,
AE,AE,9041200,2026,3506,3506,3506,0,0,0,0,0,0,0,3506,0,0,0,0,0,0,0,
AE,AE,9042200,2024,5686,5686,5686,0,0,0,0,0,0,0,5686,0,0,0,0,0,0,0,
AE,AE,9062000,2025,302,302,302,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,
AE,AE,9083100,2024,1607,1607,1607,0,0,0,0,0,0,1607,0,0,0,0,0,0,0,0,
AE,AE,9083100,2025,16281,16281,16281,0,0,0,0,0,0,16281,0,0,0,0,0,0,0,0,
AE,AE,9092200,2023,110,110,110,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,
AE,AE,9092200,2025,1430,1430,1430,0,0,0,0,0,0,1430,0,0,0,0,0,0,0,0,
AE,AE,9093100,2024,5872,5872,5872,0,0,0,0,0,0,5872,0,0,0,0,0,0,0,0,
AE,AE,9093100,2026,1975,1975,1975,0,0,0,0,0,0,1975,0,0,0,0,0,0,0,0,
AE,AE,9093200,2023,1108,1108,1108,0,0,0,0,0,0,1108,0,0,0,0,0,0,0,0,
AE,AE,9093200,2025,955,955,955,0,0,0,0,0,0,955,0,0,0,0,0,0,0,0,
AE,AE,9096200,2024,2731,2731,2731,0,0,0,0,0,0,2731,0,0,0,0,0,0,0,0,
AE,AE,9101100,2022,442,442,442,0,0,0,0,0,0,442,0,0,0,0,0,0,0,0,
AE,AE,9101100,2025,58354,58354,58354,0,0,0,0,0,0,58354,0,0,0,0,0,0,0,0,
AE,AE,9101200,2025,2153,2153,2153,0,0,0,0,0,0,2153,0,0,0,0,0,0,0,0,
AE,AE,9102010,2022,66311,66311,66311,0,0,0,0,0,0,66311,0,0,0,0,0,0,0,0,
AE,AE,9102010,2023,117297,117297,117297,0,0,0,0,0,0,117297,0,0,0,0,0,0,0,0,
AE,AE,9102010,2024,112213,112213,112213,0,0,0,0,0,0,112213,0,0,0,0,0,0,0,0,
AE,AE,9102010,2025,218548,218548,218548,0,0,0,0,0,0,218548,0,0,0,0,0,0,0,0,
AE,AE,9102010,2026,88871,88871,88871,0,0,0,0,0,0,88871,0,0,0,0,0,0,0,0,
AE,AE,9102090,2022,11716,11716,11716,0,0,0,0,0,0,11716,0,0,0,0,0,0,0,0,
AE,AE,9109105,2022,68625,68625,68625,0,0,0,0,0,0,68625,0,0,0,0,0,0,0,0,
